RepID,ManagerID,Segment,Region,TenureMonths,Certified,AvgDealSize,Opportunities,Wins,RawWinRate,TrueWinRate,ExposureMonths,OutboundMeetings,RawMeetingsPerMonth,TrueMeetingsPerMonth,MeanDiscountPct,DiscountSD,TrueMeanDiscountPct,Losses,LossCompetitor,LossNoDecision,LossBudget,LossTiming,TrueLossCompetitor,TrueLossNoDecision,TrueLossBudget,TrueLossTiming
R-1807,M-269,Enterprise,EMEA,7.2,Yes,158100,8,6,0.75,0.5147,7.2,19,2.6389,3.3364,12.4854,11.7596,12.3895,2,0,1,0,1,0.2316,0.3377,0.0905,0.3403
R-1808,M-269,Enterprise,EMEA,27.8,Yes,169200,22,6,0.2727,0.23,24.0,63,2.625,2.2513,9.0436,9.0084,7.7834,16,6,7,0,3,0.4548,0.3234,0.0525,0.1694
R-1809,M-269,Enterprise,EMEA,50.2,No,237500,35,15,0.4286,0.4054,24.0,38,1.5833,1.9428,16.4847,9.9167,17.3872,20,4,6,2,8,0.229,0.4337,0.0445,0.2928
R-1810,M-269,Enterprise,EMEA,13.6,No,234200,22,8,0.3636,0.2617,13.6,17,1.25,1.7258,11.9153,9.5357,15.5357,14,10,3,0,1,0.5302,0.3446,0.0637,0.0615
R-1811,M-269,Enterprise,EMEA,39.3,Yes,104600,35,9,0.2571,0.2992,24.0,32,1.3333,1.7709,8.3743,8.8588,5.4882,26,15,8,3,0,0.5356,0.2109,0.1169,0.1366
R-1812,M-269,Enterprise,EMEA,25.9,Yes,133800,35,13,0.3714,0.4398,24.0,57,2.375,2.8558,15.1757,11.0684,13.9598,22,9,7,5,1,0.5163,0.3075,0.1395,0.0367
R-1813,M-269,Enterprise,EMEA,22.5,Yes,240700,32,11,0.3438,0.327,22.5,44,1.9556,1.7527,11.3065,9.2986,10.4978,21,7,10,0,4,0.3852,0.3381,0.0245,0.2522
R-1814,M-269,Enterprise,EMEA,17.2,Yes,167900,20,7,0.35,0.4256,17.2,59,3.4302,2.8183,11.71,13.718,15.0016,13,4,6,2,1,0.5006,0.3608,0.0817,0.0569
R-1815,M-269,Enterprise,EMEA,7.5,No,196300,10,2,0.2,0.1637,7.5,25,3.3333,2.6588,9.8787,9.0038,13.2033,8,2,4,2,0,0.2481,0.4783,0.0897,0.1839
R-1816,M-270,Mid-Market,APAC,12.3,No,54700,39,5,0.1282,0.1158,12.3,78,6.3415,6.1727,11.7933,8.5752,8.2496,34,8,12,13,1,0.2169,0.4135,0.3178,0.0518
R-1817,M-270,Mid-Market,APAC,18.9,Yes,45000,59,9,0.1525,0.2306,18.9,39,2.0635,2.5549,14.6948,10.1144,12.4129,50,11,17,3,19,0.1781,0.3251,0.0797,0.4171
R-1818,M-270,Mid-Market,APAC,27.0,Yes,31400,95,16,0.1684,0.1367,24.0,99,4.125,4.4148,19.3702,11.1598,18.0052,79,41,11,11,16,0.5152,0.141,0.1429,0.2009
R-1819,M-270,Mid-Market,APAC,24.6,Yes,29800,116,10,0.0862,0.1267,24.0,105,4.375,4.8765,9.0858,8.2837,8.1011,106,30,43,28,5,0.3249,0.3226,0.279,0.0735
R-1820,M-270,Mid-Market,APAC,29.8,Yes,50700,47,11,0.234,0.2022,24.0,93,3.875,4.0115,14.5837,10.6685,17.2643,36,8,12,15,1,0.2432,0.3476,0.3682,0.041
R-1821,M-270,Mid-Market,APAC,34.1,No,40200,57,5,0.0877,0.0546,24.0,99,4.125,3.9104,17.7968,11.9445,15.019,52,7,32,10,3,0.1457,0.4711,0.2682,0.115
R-1822,M-270,Mid-Market,APAC,43.0,Yes,39000,88,19,0.2159,0.2121,24.0,75,3.125,3.0054,13.2483,9.904,11.4533,69,8,44,3,14,0.1264,0.6142,0.0737,0.1857
R-1823,M-270,Mid-Market,APAC,98.7,Yes,42200,97,12,0.1237,0.1335,24.0,101,4.2083,3.8786,13.2368,9.7784,12.099,85,15,43,18,9,0.1628,0.3426,0.3375,0.1571
R-1824,M-270,Mid-Market,APAC,16.7,No,41100,42,6,0.1429,0.1918,16.7,55,3.2934,3.4217,13.6073,9.3593,13.304,36,8,14,4,10,0.2321,0.2709,0.1869,0.3101
R-1825,M-270,Mid-Market,APAC,34.4,Yes,38500,92,24,0.2609,0.3062,24.0,86,3.5833,3.5785,12.8292,8.9305,10.4464,68,38,13,11,6,0.6042,0.1471,0.1167,0.132
R-1826,M-270,Mid-Market,APAC,11.8,No,41300,22,2,0.0909,0.0768,11.8,59,5.0,4.8686,12.3122,8.1975,11.8669,20,9,3,2,6,0.4387,0.2633,0.1419,0.1561
R-1827,M-270,Mid-Market,APAC,12.3,No,39600,41,2,0.0488,0.1436,12.3,40,3.252,3.1447,6.3491,7.3312,6.2687,39,20,8,7,4,0.4532,0.2673,0.1876,0.0919
R-1828,M-270,Mid-Market,APAC,30.9,Yes,41200,47,13,0.2766,0.2477,24.0,118,4.9167,4.8713,13.7734,10.4962,12.983,34,5,6,14,9,0.3404,0.1171,0.3164,0.2261
R-1829,M-270,Mid-Market,APAC,28.1,No,39500,78,8,0.1026,0.1188,24.0,113,4.7083,4.0255,9.4252,8.7031,9.1048,70,17,27,21,5,0.2522,0.3625,0.2315,0.1538
R-1830,M-270,Mid-Market,APAC,12.6,No,49700,31,5,0.1613,0.1207,12.6,74,5.873,7.4094,17.8111,11.3693,17.5639,26,8,7,7,4,0.3468,0.225,0.304,0.1241
R-1831,M-271,SMB,APAC,1.0,Yes,8900,3,1,0.3333,0.2609,1.0,3,3.0,6.6479,9.2652,13.0937,4.9848,2,0,1,1,0,0.145,0.3977,0.4357,0.0215
R-1832,M-271,SMB,APAC,50.1,No,7900,182,70,0.3846,0.4285,24.0,93,3.875,3.7068,14.4925,10.4748,14.0121,112,45,29,37,1,0.3434,0.2862,0.3406,0.0299
R-1833,M-271,SMB,APAC,4.2,No,9500,17,7,0.4118,0.3304,4.2,21,5.0,5.7203,11.5992,8.4815,11.6624,10,0,7,3,0,0.1015,0.5415,0.2917,0.0653
R-1834,M-271,SMB,APAC,14.6,Yes,9800,124,36,0.2903,0.2317,14.6,41,2.8082,2.6906,15.5434,10.0231,16.1013,88,40,12,25,11,0.4591,0.1742,0.2523,0.1144
R-1835,M-271,SMB,APAC,11.6,No,9900,90,11,0.1222,0.1369,11.6,66,5.6897,5.382,12.643,9.6815,12.2516,79,7,21,33,18,0.1042,0.2687,0.425,0.2021
R-1836,M-271,SMB,APAC,2.6,No,10300,8,0,0.0,0.1242,2.6,4,1.5385,2.2538,19.4886,9.9694,15.5134,8,0,6,0,2,0.1142,0.5258,0.1729,0.1872
R-1837,M-271,SMB,APAC,10.2,No,7900,91,13,0.1429,0.1807,10.2,52,5.098,5.0134,12.019,9.8987,9.4102,78,27,31,8,12,0.3477,0.3689,0.1862,0.0972
R-1838,M-271,SMB,APAC,46.8,Yes,8700,166,54,0.3253,0.2881,24.0,163,6.7917,6.83,6.7591,8.0101,3.4005,112,36,48,14,14,0.3246,0.4018,0.1623,0.1113
R-1839,M-271,SMB,APAC,18.8,Yes,8700,127,16,0.126,0.1676,18.8,107,5.6915,5.6905,9.3344,8.8172,9.0502,111,34,33,37,7,0.3302,0.3259,0.292,0.0519
R-1840,M-271,SMB,APAC,40.0,No,12300,177,44,0.2486,0.2351,24.0,128,5.3333,5.463,14.691,10.5692,13.6266,133,42,60,26,5,0.3147,0.4476,0.1819,0.0558
R-1841,M-271,SMB,APAC,49.5,No,8100,212,50,0.2358,0.2256,24.0,116,4.8333,4.203,12.3462,9.5612,12.4593,162,50,29,46,37,0.3071,0.2028,0.2211,0.269
R-1842,M-271,SMB,APAC,19.0,No,8800,102,31,0.3039,0.315,19.0,114,6.0,6.8501,14.6577,10.3875,12.4473,71,24,23,14,10,0.3437,0.2805,0.2475,0.1283
R-1843,M-271,SMB,APAC,28.2,Yes,9700,253,57,0.2253,0.2679,24.0,125,5.2083,5.3551,18.8043,10.7869,17.9383,196,26,105,65,0,0.1227,0.504,0.3673,0.006
R-1844,M-272,Mid-Market,North America,36.6,Yes,34900,104,12,0.1154,0.1628,24.0,166,6.9167,6.7093,13.0048,9.5035,9.8566,92,29,45,5,13,0.2438,0.4357,0.1422,0.1784
R-1845,M-272,Mid-Market,North America,18.7,No,42700,83,11,0.1325,0.1343,18.7,82,4.385,4.1341,13.8682,8.6613,12.2781,72,20,30,7,15,0.2885,0.3693,0.1461,0.1961
R-1846,M-272,Mid-Market,North America,43.7,Yes,45000,61,3,0.0492,0.0836,24.0,88,3.6667,3.8113,8.3135,8.2426,6.0673,58,29,16,8,5,0.5661,0.2188,0.0815,0.1335
R-1847,M-272,Mid-Market,North America,28.4,No,43700,85,6,0.0706,0.1314,24.0,96,4.0,4.3686,13.9027,9.4922,12.3266,79,37,26,11,5,0.4424,0.3324,0.1204,0.1048
R-1848,M-272,Mid-Market,North America,40.5,Yes,43500,105,20,0.1905,0.2217,24.0,55,2.2917,2.6535,12.8668,8.6431,14.4463,85,6,71,2,6,0.1563,0.7723,0.0131,0.0583
R-1849,M-272,Mid-Market,North America,20.7,No,24200,69,8,0.1159,0.1084,20.7,57,2.7536,2.5504,9.574,9.8833,7.0644,61,14,9,22,16,0.2367,0.2766,0.2607,0.226
R-1850,M-272,Mid-Market,North America,20.4,No,37100,97,24,0.2474,0.1948,20.4,90,4.4118,4.7017,13.3943,9.2394,13.2805,73,22,9,36,6,0.3268,0.1746,0.4287,0.0699
R-1851,M-272,Mid-Market,North America,30.5,No,42800,32,3,0.0938,0.1233,24.0,116,4.8333,4.9509,11.9751,9.2953,13.6754,29,13,7,3,6,0.2367,0.3425,0.1318,0.289
R-1852,M-272,Mid-Market,North America,6.3,Yes,47600,14,1,0.0714,0.054,6.3,20,3.1746,2.7728,14.0851,10.3489,11.7632,13,5,6,0,2,0.2438,0.6001,0.0358,0.1203
R-1853,M-272,Mid-Market,North America,22.3,No,38100,62,3,0.0484,0.0924,22.3,97,4.3498,3.9044,11.287,8.5566,11.2132,59,31,12,11,5,0.4607,0.2467,0.2093,0.0833
R-1854,M-272,Mid-Market,North America,13.3,No,36900,22,7,0.3182,0.2255,13.3,29,2.1805,3.4305,11.9189,7.7619,10.8257,15,6,2,3,4,0.4722,0.3078,0.1066,0.1134
R-1855,M-272,Mid-Market,North America,4.6,No,48200,10,1,0.1,0.0351,4.6,36,7.8261,7.2128,23.4528,8.5314,17.3219,9,2,3,1,3,0.23,0.3431,0.1275,0.2994
R-1856,M-272,Mid-Market,North America,36.4,Yes,38600,70,23,0.3286,0.2573,24.0,104,4.3333,4.2357,10.6934,8.3248,9.1518,47,20,15,4,8,0.4668,0.2472,0.0691,0.2169
R-1857,M-273,Enterprise,North America,55.8,Yes,201700,30,9,0.3,0.2847,24.0,83,3.4583,3.2316,16.2769,9.2302,11.6288,21,3,7,4,7,0.2338,0.378,0.1462,0.242
R-1858,M-273,Enterprise,North America,23.0,No,188300,17,4,0.2353,0.1834,23.0,43,1.8696,1.9191,9.9074,10.1473,12.028,13,4,2,3,4,0.3618,0.2364,0.115,0.2868
R-1859,M-273,Enterprise,North America,7.7,Yes,166400,7,0,0.0,0.1746,7.7,19,2.4675,2.7638,9.591,11.2236,9.3972,7,4,2,1,0,0.6112,0.1852,0.0183,0.1853
R-1860,M-273,Enterprise,North America,11.2,Yes,220600,16,1,0.0625,0.2044,11.2,42,3.75,3.5855,7.0,8.4932,8.5852,15,6,4,1,4,0.4879,0.1985,0.1498,0.1637
R-1861,M-273,Enterprise,North America,28.5,No,178800,26,6,0.2308,0.1602,24.0,67,2.7917,2.4659,15.1862,9.4276,11.6662,20,5,8,1,6,0.3838,0.3324,0.0574,0.2264
R-1862,M-273,Enterprise,North America,2.4,Yes,145500,3,1,0.3333,0.2555,2.4,3,1.25,2.6362,21.6006,19.9669,13.3601,2,1,0,0,1,0.6363,0.2246,0.0403,0.0988
R-1863,M-273,Enterprise,North America,11.4,Yes,197100,15,5,0.3333,0.2542,11.4,36,3.1579,2.2911,9.4811,6.9869,13.5788,10,3,2,0,5,0.4275,0.1284,0.1287,0.3153
R-1864,M-274,SMB,EMEA,20.0,Yes,5800,134,15,0.1119,0.1887,20.0,76,3.8,3.2204,18.504,10.6992,18.8432,119,44,28,30,17,0.3916,0.2819,0.2057,0.1207
R-1865,M-274,SMB,EMEA,32.8,Yes,10000,161,31,0.1925,0.1936,24.0,143,5.9583,6.4137,10.4661,8.6837,9.6119,130,72,32,19,7,0.5196,0.2527,0.141,0.0867
R-1866,M-274,SMB,EMEA,10.4,No,8500,73,17,0.2329,0.2176,10.4,73,7.0192,6.6354,9.8404,8.4441,9.8488,56,23,23,9,1,0.3737,0.3962,0.1993,0.0308
R-1867,M-274,SMB,EMEA,21.1,No,9100,152,59,0.3882,0.3693,21.1,73,3.4597,3.6258,12.3031,9.4771,11.5378,93,26,10,55,2,0.2838,0.1232,0.5592,0.0339
R-1868,M-274,SMB,EMEA,16.7,Yes,8600,91,6,0.0659,0.0607,16.7,80,4.7904,4.6445,13.437,10.2829,12.6051,85,30,15,13,27,0.3307,0.1934,0.1538,0.3222
R-1869,M-274,SMB,EMEA,69.7,Yes,10500,171,51,0.2982,0.2971,24.0,115,4.7917,4.8154,12.269,9.034,10.8085,120,18,70,28,4,0.1661,0.6182,0.1892,0.0266
R-1870,M-274,SMB,EMEA,38.5,Yes,10800,105,30,0.2857,0.2642,24.0,111,4.625,3.9704,14.8274,10.5734,17.039,75,10,27,13,25,0.1079,0.3455,0.2099,0.3367
R-1871,M-274,SMB,EMEA,12.3,No,10200,125,6,0.048,0.0381,12.3,52,4.2276,4.8991,14.7221,10.203,14.4463,119,16,65,28,10,0.1379,0.5408,0.2231,0.0982
R-1872,M-274,SMB,EMEA,5.2,No,10800,21,0,0.0,0.0915,5.2,54,10.3846,8.4893,7.2365,8.446,9.8631,21,7,6,5,3,0.316,0.3211,0.3052,0.0577
R-1873,M-274,SMB,EMEA,66.6,Yes,9200,156,23,0.1474,0.1965,24.0,104,4.3333,3.9894,14.9638,9.5098,13.4504,133,60,22,21,30,0.3826,0.2312,0.1635,0.2227
R-1874,M-274,SMB,EMEA,2.1,No,10000,8,2,0.25,0.1212,2.1,14,6.6667,7.0842,19.2684,12.6601,13.9892,6,1,1,3,1,0.3657,0.1567,0.228,0.2495
R-1875,M-274,SMB,EMEA,29.5,No,7100,249,47,0.1888,0.1868,24.0,186,7.75,7.4454,13.5221,10.0457,14.001,202,28,89,82,3,0.1497,0.4402,0.3852,0.0249
R-1876,M-274,SMB,EMEA,8.8,No,9400,66,6,0.0909,0.0688,8.8,60,6.8182,9.1274,9.7968,8.6201,8.671,60,9,37,14,0,0.1413,0.5833,0.2262,0.0492
R-1877,M-274,SMB,EMEA,8.4,No,8900,64,23,0.3594,0.3089,8.4,23,2.7381,3.5454,13.8978,8.8463,13.4751,41,8,19,9,5,0.137,0.5505,0.1738,0.1387
R-1878,M-274,SMB,EMEA,4.5,No,9700,26,2,0.0769,0.0971,4.5,31,6.8889,8.915,20.3165,9.2054,18.2031,24,11,7,2,4,0.3064,0.3301,0.2479,0.1156
R-1879,M-274,SMB,EMEA,3.3,No,8000,10,1,0.1,0.1585,3.3,18,5.4545,5.342,11.8468,6.3237,12.256,9,1,1,6,1,0.2026,0.3625,0.3563,0.0786
R-1880,M-274,SMB,EMEA,60.8,Yes,8700,198,28,0.1414,0.1652,24.0,321,13.375,11.6345,13.2427,9.6717,13.188,170,23,87,44,16,0.1358,0.549,0.2355,0.0797
R-1881,M-274,SMB,EMEA,34.2,Yes,5900,224,78,0.3482,0.3251,24.0,133,5.5417,5.7243,11.4997,9.4945,10.1436,146,34,38,64,10,0.2661,0.2917,0.3809,0.0614
R-1882,M-275,SMB,EMEA,9.5,No,9400,82,18,0.2195,0.1863,9.5,60,6.3158,5.8804,12.8866,9.9115,13.8895,64,5,42,8,9,0.1216,0.619,0.1664,0.0931
R-1883,M-275,SMB,EMEA,3.9,Yes,9900,8,2,0.25,0.2687,3.9,26,6.6667,5.6763,14.7466,9.4903,9.6631,6,2,0,2,2,0.3057,0.4504,0.173,0.071
R-1884,M-275,SMB,EMEA,27.0,Yes,12500,163,51,0.3129,0.277,24.0,119,4.9583,4.3523,10.6151,9.3203,7.8593,112,19,39,53,1,0.2611,0.3474,0.3766,0.0149
R-1885,M-275,SMB,EMEA,85.2,Yes,10600,188,85,0.4521,0.4605,24.0,218,9.0833,9.5866,21.5415,10.9327,21.6314,103,18,44,28,13,0.16,0.4347,0.3002,0.1051
R-1886,M-275,SMB,EMEA,21.3,Yes,7600,175,24,0.1371,0.1472,21.3,58,2.723,2.8051,16.4675,10.6114,16.6933,151,59,34,44,14,0.3695,0.2347,0.3156,0.0803
R-1887,M-275,SMB,EMEA,16.4,No,10300,118,32,0.2712,0.2907,16.4,123,7.5,7.4472,14.0404,9.3794,14.4948,86,14,26,29,17,0.2441,0.278,0.3083,0.1695
R-1888,M-275,SMB,EMEA,8.7,Yes,12100,47,8,0.1702,0.2723,8.7,37,4.2529,4.7472,16.4534,10.312,15.2734,39,1,9,19,10,0.1448,0.1701,0.4742,0.2109
R-1889,M-275,SMB,EMEA,17.4,No,7600,115,48,0.4174,0.3591,17.4,120,6.8966,7.7069,17.8462,10.3009,18.6666,67,21,21,24,1,0.2963,0.2347,0.3926,0.0764
R-1890,M-275,SMB,EMEA,12.8,No,7800,119,36,0.3025,0.3032,12.8,60,4.6875,4.6901,8.6044,8.7753,8.0795,83,12,23,32,16,0.2212,0.269,0.2797,0.23
R-1891,M-275,SMB,EMEA,34.7,Yes,9700,229,90,0.393,0.4095,24.0,166,6.9167,7.3151,13.1912,9.4057,12.8415,139,25,47,36,31,0.1724,0.3095,0.2797,0.2384
R-1892,M-275,SMB,EMEA,3.4,No,12100,18,9,0.5,0.3537,3.4,32,9.4118,10.4952,10.6981,8.6315,11.7047,9,1,4,1,3,0.2306,0.3613,0.1908,0.2173
R-1893,M-275,SMB,EMEA,23.7,No,9000,212,51,0.2406,0.2292,23.7,189,7.9747,8.1066,9.655,8.9451,8.942,161,29,65,62,5,0.2299,0.3606,0.3753,0.0342
R-1894,M-275,SMB,EMEA,88.9,Yes,7000,130,91,0.7,0.6888,24.0,87,3.625,3.4614,13.9722,10.0408,12.6333,39,11,13,7,8,0.4438,0.2607,0.168,0.1275
R-1895,M-275,SMB,EMEA,12.6,No,8000,133,41,0.3083,0.2281,12.6,108,8.5714,9.175,13.3863,9.8025,12.1761,92,18,55,10,9,0.1527,0.5964,0.1176,0.1332
R-1896,M-275,SMB,EMEA,15.1,No,10200,60,25,0.4167,0.4351,15.1,89,5.894,5.369,10.163,8.901,9.1529,35,5,17,7,6,0.1165,0.4222,0.3104,0.1509
R-1897,M-275,SMB,EMEA,21.7,No,9700,210,64,0.3048,0.3287,21.7,172,7.9263,7.8828,14.5801,10.4514,14.4827,146,50,61,21,14,0.311,0.4272,0.1701,0.0916
R-1898,M-276,SMB,EMEA,38.9,Yes,7800,182,48,0.2637,0.284,24.0,191,7.9583,8.1482,14.9736,10.0167,14.2114,134,47,46,29,12,0.338,0.3639,0.1839,0.1143
R-1899,M-276,SMB,EMEA,19.1,Yes,7100,173,49,0.2832,0.356,19.1,133,6.9634,7.356,12.3117,9.8864,11.2554,124,35,50,33,6,0.2642,0.4599,0.2112,0.0647
R-1900,M-276,SMB,EMEA,4.4,Yes,9800,22,5,0.2273,0.2874,4.4,20,4.5455,4.7574,14.5405,8.7823,13.8028,17,0,11,2,4,0.1209,0.3762,0.3093,0.1936
R-1901,M-276,SMB,EMEA,94.2,Yes,13100,208,120,0.5769,0.59,24.0,135,5.625,5.4396,13.6871,10.3318,13.1622,88,7,26,21,34,0.1107,0.3294,0.226,0.3339
R-1902,M-276,SMB,EMEA,15.9,No,9500,114,28,0.2456,0.2214,15.9,142,8.9308,8.0918,12.625,10.479,11.5189,86,18,26,33,9,0.14,0.4187,0.2939,0.1474
R-1903,M-276,SMB,EMEA,27.7,No,8900,159,25,0.1572,0.1608,24.0,113,4.7083,4.6423,8.2981,8.2313,4.8206,134,35,46,16,37,0.2433,0.3291,0.1505,0.2772
R-1904,M-276,SMB,EMEA,25.1,No,10700,209,33,0.1579,0.1894,24.0,127,5.2917,5.168,10.5662,10.1231,9.6993,176,51,51,36,38,0.2756,0.3308,0.1598,0.2339
R-1905,M-276,SMB,EMEA,27.3,Yes,12800,151,54,0.3576,0.2843,24.0,77,3.2083,3.5664,11.3229,9.3587,10.8035,97,32,30,8,27,0.3492,0.3137,0.0944,0.2427
R-1906,M-276,SMB,EMEA,40.6,No,9300,164,84,0.5122,0.4956,24.0,158,6.5833,6.6338,13.6394,9.7739,13.7257,80,28,13,25,14,0.3071,0.1725,0.3558,0.1646
R-1907,M-276,SMB,EMEA,1.6,Yes,7900,4,1,0.25,0.2798,1.6,11,6.875,5.4053,17.6961,5.1357,13.8297,3,0,3,0,0,0.2034,0.6102,0.03,0.1564
R-1908,M-276,SMB,EMEA,11.6,Yes,9900,111,34,0.3063,0.2213,11.6,44,3.7931,4.1576,14.1096,9.2945,13.4951,77,15,39,20,3,0.24,0.4797,0.2528,0.0275
R-1909,M-276,SMB,EMEA,39.1,Yes,9400,168,40,0.2381,0.2192,24.0,158,6.5833,7.7027,12.2025,9.1182,10.3984,128,37,54,17,20,0.2753,0.3705,0.1937,0.1605
R-1910,M-276,SMB,EMEA,15.8,No,8100,65,15,0.2308,0.213,15.8,157,9.9367,9.0579,9.3845,8.9442,6.3997,50,21,17,5,7,0.3028,0.3159,0.1975,0.1838
R-1911,M-276,SMB,EMEA,5.2,Yes,7400,19,0,0.0,0.0844,5.2,17,3.2692,4.152,12.5533,10.2136,9.2335,19,7,7,3,2,0.2277,0.5259,0.0905,0.1558
R-1912,M-277,Mid-Market,North America,21.8,No,41100,94,16,0.1702,0.1696,21.8,156,7.156,6.1114,11.0223,7.4851,9.9307,78,22,31,13,12,0.3003,0.3783,0.1986,0.1228
R-1913,M-277,Mid-Market,North America,50.9,No,41900,49,14,0.2857,0.2988,24.0,98,4.0833,4.1436,16.5967,10.3781,14.271,35,10,7,9,9,0.2751,0.2638,0.1413,0.3198
R-1914,M-277,Mid-Market,North America,21.4,Yes,39800,92,39,0.4239,0.3116,21.4,93,4.3458,4.6238,12.1019,9.398,12.6258,53,22,16,11,4,0.2821,0.2779,0.3321,0.108
R-1915,M-277,Mid-Market,North America,16.6,Yes,42900,66,12,0.1818,0.2139,16.6,99,5.9639,4.6948,16.9068,10.7575,12.8444,54,12,2,21,19,0.1948,0.0428,0.3445,0.4179
R-1916,M-277,Mid-Market,North America,5.7,No,34100,13,1,0.0769,0.1192,5.7,29,5.0877,4.1309,10.4616,7.5844,12.79,12,3,3,3,3,0.2351,0.3871,0.2618,0.116
R-1917,M-277,Mid-Market,North America,9.2,Yes,43000,34,6,0.1765,0.2452,9.2,40,4.3478,3.9169,15.1576,10.2225,12.2183,28,10,15,2,1,0.3804,0.4087,0.1185,0.0924
R-1918,M-277,Mid-Market,North America,17.7,Yes,43500,83,24,0.2892,0.3129,17.7,67,3.7853,3.2732,9.0848,8.7587,10.6843,59,6,26,21,6,0.0821,0.4243,0.2803,0.2132
R-1919,M-277,Mid-Market,North America,58.6,Yes,50300,91,43,0.4725,0.4868,24.0,99,4.125,4.8824,10.7463,9.2696,10.4854,48,11,19,14,4,0.256,0.4451,0.2164,0.0825
R-1920,M-277,Mid-Market,North America,49.1,No,48300,99,9,0.0909,0.0952,24.0,89,3.7083,3.4974,12.8427,9.8941,13.5561,90,16,29,23,22,0.1722,0.3008,0.2711,0.2559
R-1921,M-277,Mid-Market,North America,50.9,Yes,34800,104,49,0.4712,0.463,24.0,94,3.9167,4.2072,8.2624,9.6502,6.3994,55,19,25,8,3,0.2837,0.5005,0.128,0.0877
R-1922,M-277,Mid-Market,North America,3.0,Yes,35600,7,3,0.4286,0.2882,3.0,14,4.6667,4.2881,10.7488,10.4225,13.8503,4,1,3,0,0,0.2074,0.5156,0.1547,0.1224
R-1923,M-277,Mid-Market,North America,21.0,Yes,55700,64,11,0.1719,0.1566,21.0,78,3.7143,4.3551,15.2655,9.5864,15.1167,53,13,14,2,24,0.3574,0.2169,0.0316,0.3941
R-1924,M-277,Mid-Market,North America,44.5,Yes,39800,67,16,0.2388,0.2233,24.0,154,6.4167,6.1445,10.1403,9.0335,9.4573,51,17,13,13,8,0.2852,0.2877,0.2268,0.2004
R-1925,M-277,Mid-Market,North America,28.2,Yes,42000,69,11,0.1594,0.1577,24.0,99,4.125,3.4238,15.4812,10.3665,16.4996,58,17,9,26,6,0.3223,0.1558,0.3741,0.1478
R-1926,M-278,Mid-Market,EMEA,6.5,No,42000,7,3,0.4286,0.2218,6.5,37,5.6923,4.4243,19.6638,14.6583,17.6936,4,0,3,0,1,0.2185,0.4397,0.2022,0.1396
R-1927,M-278,Mid-Market,EMEA,18.5,No,44500,86,9,0.1047,0.1291,18.5,73,3.9459,3.6043,13.7607,8.8251,13.1974,77,10,40,16,11,0.2861,0.3845,0.1771,0.1522
R-1928,M-278,Mid-Market,EMEA,39.8,Yes,48800,73,21,0.2877,0.3137,24.0,83,3.4583,4.2602,10.1657,9.3787,9.4032,52,11,16,19,6,0.2768,0.3469,0.3068,0.0695
R-1929,M-278,Mid-Market,EMEA,17.4,No,31400,58,19,0.3276,0.3257,17.4,99,5.6897,6.0129,10.1786,7.7019,8.7581,39,13,12,11,3,0.4112,0.2357,0.3009,0.0522
R-1930,M-278,Mid-Market,EMEA,3.1,No,45800,6,0,0.0,0.1522,3.1,5,1.6129,3.1167,7.3456,7.3201,5.3588,6,5,1,0,0,0.3089,0.3556,0.2034,0.1321
R-1931,M-278,Mid-Market,EMEA,21.4,No,42500,92,26,0.2826,0.2652,21.4,121,5.6542,5.9191,22.374,10.0313,19.5201,66,13,19,16,18,0.146,0.3377,0.1655,0.3508
R-1932,M-278,Mid-Market,EMEA,2.8,No,26800,4,1,0.25,0.2932,2.8,10,3.5714,3.1657,1.1007,2.2013,9.0666,3,0,1,0,2,0.0869,0.6223,0.1076,0.1832
R-1933,M-278,Mid-Market,EMEA,26.1,No,35700,54,19,0.3519,0.3526,24.0,186,7.75,6.9292,16.6927,9.6878,15.9256,35,8,12,6,9,0.2052,0.4245,0.1189,0.2514
R-1934,M-278,Mid-Market,EMEA,93.2,Yes,34100,86,35,0.407,0.3503,24.0,117,4.875,4.7515,12.7673,10.2906,12.7686,51,29,15,7,0,0.4039,0.4214,0.1587,0.016
R-1935,M-278,Mid-Market,EMEA,17.8,No,45800,75,17,0.2267,0.2772,17.8,51,2.8652,4.1975,16.1252,9.9214,14.67,58,14,27,6,11,0.2337,0.5475,0.0704,0.1483
R-1936,M-278,Mid-Market,EMEA,8.6,No,37800,27,10,0.3704,0.2516,8.6,18,2.093,2.3011,14.9664,8.7116,16.1123,17,9,6,1,1,0.3175,0.3901,0.1034,0.1891
R-1937,M-278,Mid-Market,EMEA,39.0,No,42600,82,32,0.3902,0.3794,24.0,102,4.25,3.9875,16.3593,10.3257,16.3812,50,18,10,14,8,0.4987,0.1197,0.249,0.1327
R-1938,M-278,Mid-Market,EMEA,26.9,No,33900,133,17,0.1278,0.1645,24.0,78,3.25,3.0408,15.7827,11.2149,15.0956,116,49,31,8,28,0.3719,0.3483,0.0804,0.1994
R-1939,M-278,Mid-Market,EMEA,74.3,No,45000,56,18,0.3214,0.2873,24.0,52,2.1667,1.8876,10.8659,9.4075,10.3794,38,15,6,14,3,0.4516,0.1449,0.2946,0.1088
R-1940,M-278,Mid-Market,EMEA,10.9,No,37800,28,14,0.5,0.4823,10.9,26,2.3853,2.379,10.7346,9.084,11.7911,14,3,8,3,0,0.4678,0.3901,0.1098,0.0323
